customer_id,first_name,last_name,email,country,product_id,product_name,category,price,quantity,order_date,status
228,Elizabeth,Cain,wallacejacob@example.com,Germany,102,Phone,Electronics,800,1,2026-01-22 15:03:25.599707,Cancelled
229,Richard,Lester,sampsonjennifer@example.net,Canada,104,Keyboard,Accessories,90,5,2025-09-19 15:03:25.600010,Cancelled
230,Allison,Mccann,suzanneallen@example.org,USA,108,Charger,Accessories,40,4,2025-12-12 15:03:25.600251,Cancelled
231,Harold,Watkins,josephrodriguez@example.org,USA,105,Monitor,Electronics,400,4,2025-08-27 15:03:25.600498,Cancelled
232,Mary,Edwards,samantha42@example.org,USA,108,Charger,Accessories,40,1,2025-09-17 15:03:25.600677,Pending
233,Daniel,Edwards,katieperez@example.com,Canada,104,Keyboard,Accessories,90,4,2026-02-03 15:03:25.600978,Completed
234,Peter,Gould,mitchell97@example.com,Canada,108,Charger,Accessories,40,5,2025-12-31 15:03:25.601155,Pending
235,Margaret,Kane,joseph90@example.org,Australia,102,Phone,Electronics,800,4,2026-01-09 15:03:25.601333,Completed
236,Pam,Branch,michael67@example.org,USA,102,Phone,Electronics,800,4,2025-12-10 15:03:25.601508,Cancelled
237,Cory,Johnson,gpoole@example.net,Australia,106,Mouse,Accessories,50,5,2025-12-30 15:03:25.601706,Pending
238,Sarah,Freeman,petersnow@example.com,Australia,101,Laptop,Electronics,1200,1,2025-08-01 15:03:25.601975,Completed
239,Juan,Lester,butlermeagan@example.org,UK,102,Phone,Electronics,800,5,2025-11-16 15:03:25.602244,Completed
240,Linda,Andrews,scott52@example.com,UK,104,Keyboard,Accessories,90,3,2025-08-05 15:03:25.602420,Completed
241,Robert,Scott,alicia56@example.com,Germany,104,Keyboard,Accessories,90,3,2025-09-20 15:03:25.602599,Completed
242,Amanda,Alvarez,walkersamantha@example.org,USA,101,Laptop,Electronics,1200,4,2025-09-19 15:03:25.602852,Cancelled
243,Cynthia,Turner,fmorales@example.com,Canada,104,Keyboard,Accessories,90,2,2025-11-21 15:03:25.603109,Completed
244,Zachary,Thompson,jacksoncharles@example.net,Canada,102,Phone,Electronics,800,4,2026-04-29 15:03:25.603347,Cancelled
245,Nicholas,Jones,fernandezjustin@example.org,UK,104,Keyboard,Accessories,90,2,2026-01-26 15:03:25.603586,Completed
246,Matthew,Simon,weaverashley@example.net,Germany,106,Mouse,Accessories,50,5,2025-12-14 15:03:25.603833,Completed
247,Blake,Rose,leewanda@example.com,Canada,105,Monitor,Electronics,400,3,2026-04-29 15:03:25.604102,Pending
248,Christina,Harris,zbarron@example.net,USA,103,Headphones,Accessories,150,4,2026-06-30 15:03:25.604316,Completed
249,Carrie,Lewis,caitlyn42@example.org,Germany,105,Monitor,Electronics,400,5,2026-07-21 15:03:25.604514,Cancelled
250,Sabrina,Duran,samantha84@example.net,Germany,101,Laptop,Electronics,1200,4,2026-02-28 15:03:25.604710,Cancelled
251,Colleen,Perez,jgonzalez@example.org,USA,107,Tablet,Electronics,600,2,2026-04-17 15:03:25.604907,Cancelled
252,Kimberly,King,dhayes@example.org,Germany,102,Phone,Electronics,800,1,2026-02-09 15:03:25.605106,Pending
253,Tracey,Robinson,moniquenguyen@example.net,UK,104,Keyboard,Accessories,90,4,2025-09-25 15:03:25.605413,Cancelled
254,Jodi,Thornton,tanya19@example.com,UK,103,Headphones,Accessories,150,4,2025-08-18 15:03:25.605593,Cancelled
255,Christopher,Hicks,diazjames@example.org,Germany,101,Laptop,Electronics,1200,1,2025-09-04 15:03:25.605834,Cancelled
256,Emily,Zamora,sheilabauer@example.net,USA,107,Tablet,Electronics,600,5,2026-06-08 15:03:25.606073,Pending
257,Jennifer,Scott,nbaldwin@example.org,USA,102,Phone,Electronics,800,1,2025-12-29 15:03:25.606270,Completed
258,Erica,Reed,otaylor@example.org,Australia,107,Tablet,Electronics,600,5,2026-03-24 15:03:25.606529,Cancelled
259,John,Jimenez,byrdchristopher@example.net,UK,107,Tablet,Electronics,600,2,2026-05-24 15:03:25.606775,Completed
260,Matthew,Moss,gdecker@example.com,Canada,103,Headphones,Accessories,150,2,2026-07-20 15:03:25.606971,Pending
261,Cassandra,Bentley,brownpeggy@example.net,UK,104,Keyboard,Accessories,90,3,2026-02-07 15:03:25.607211,Pending
262,Jose,Castro,wgonzalez@example.net,USA,108,Charger,Accessories,40,3,2026-06-19 15:03:25.607437,Pending
263,Katrina,Flowers,daniel95@example.com,Canada,107,Tablet,Electronics,600,3,2026-06-11 15:03:25.607631,Cancelled
264,Derrick,Hawkins,washingtonmary@example.com,USA,107,Tablet,Electronics,600,4,2026-03-26 15:03:25.607900,Pending
265,Matthew,Barnes,qhuerta@example.com,USA,107,Tablet,Electronics,600,4,2026-01-18 15:03:25.608095,Completed
266,Thomas,Shaw,crystalthomas@example.net,Germany,103,Headphones,Accessories,150,2,2025-11-13 15:03:25.608341,Completed
267,Elizabeth,Cunningham,cwebster@example.com,Canada,107,Tablet,Electronics,600,5,2026-04-02 15:03:25.608572,Pending
268,Rhonda,Johnson,khanphilip@example.net,Canada,105,Monitor,Electronics,400,5,2025-10-25 15:03:25.608842,Pending
269,Elizabeth,Arnold,santiagojoel@example.net,UK,104,Keyboard,Accessories,90,2,2025-09-04 15:03:25.609086,Completed
270,Jamie,Fritz,burketaylor@example.com,Australia,101,Laptop,Electronics,1200,1,2026-04-25 15:03:25.609328,Completed
271,Kyle,Perry,michaellucas@example.net,Australia,108,Charger,Accessories,40,5,2025-11-13 15:03:25.609568,Pending
272,Shannon,Frank,zpatel@example.org,Canada,104,Keyboard,Accessories,90,3,2026-01-03 15:03:25.609822,Pending
273,Melissa,Hernandez,denniscooper@example.net,USA,105,Monitor,Electronics,400,2,2025-11-13 15:03:25.610063,Completed
274,Julie,Sullivan,brennansteven@example.com,Germany,101,Laptop,Electronics,1200,2,2025-11-09 15:03:25.610306,Pending
275,Joshua,Graham,courtney95@example.net,USA,104,Keyboard,Accessories,90,2,2025-10-25 15:03:25.610486,Cancelled
276,Gary,Lawson,ballardrichard@example.net,UK,102,Phone,Electronics,800,2,2026-03-17 15:03:25.610786,Pending
277,Shelley,Robertson,brandonhamilton@example.net,UK,108,Charger,Accessories,40,2,2026-03-21 15:03:25.611025,Completed
278,Cody,Perez,rlee@example.com,Australia,104,Keyboard,Accessories,90,2,2025-10-25 15:03:25.611221,Pending
279,Katherine,Stewart,deborahbarker@example.com,Australia,107,Tablet,Electronics,600,3,2026-01-11 15:03:25.611462,Pending
280,Ryan,Gomez,pricephillip@example.com,Germany,101,Laptop,Electronics,1200,2,2025-08-31 15:03:25.611703,Cancelled
281,William,Anderson,williamsjacob@example.com,UK,105,Monitor,Electronics,400,3,2025-11-09 15:03:25.612002,Pending
282,Stephanie,Cox,saragarza@example.com,Germany,101,Laptop,Electronics,1200,5,2026-03-28 15:03:25.612244,Pending
283,Melissa,Santos,pettypaul@example.net,Germany,104,Keyboard,Accessories,90,2,2025-10-02 15:03:25.612485,Completed
284,Christopher,Stewart,diana92@example.net,Germany,103,Headphones,Accessories,150,4,2026-04-05 15:03:25.612663,Completed
285,Harold,Huber,cbradley@example.com,Germany,102,Phone,Electronics,800,4,2025-07-31 15:03:25.612891,Pending
286,Tony,Jenkins,rthompson@example.org,UK,106,Mouse,Accessories,50,5,2026-07-06 15:03:25.613119,Cancelled
287,Wayne,Vaughn,jsimpson@example.net,USA,106,Mouse,Accessories,50,1,2025-11-09 15:03:25.613359,Pending
288,Monica,Huynh,ugalvan@example.com,USA,101,Laptop,Electronics,1200,2,2025-08-01 15:03:25.613588,Cancelled
289,Kimberly,Sawyer,andrea71@example.com,Germany,104,Keyboard,Accessories,90,2,2026-06-01 15:03:25.613829,Cancelled
290,Timothy,Wright,ethan88@example.net,Australia,101,Laptop,Electronics,1200,2,2025-08-14 15:03:25.614085,Pending
291,George,Gregory,khale@example.org,Germany,103,Headphones,Accessories,150,5,2025-10-14 15:03:25.614318,Pending
292,Robert,Stevens,peter07@example.org,USA,103,Headphones,Accessories,150,3,2026-01-16 15:03:25.614536,Cancelled
293,Gregory,Figueroa,hernandezstacey@example.org,UK,105,Monitor,Electronics,400,4,2025-12-07 15:03:25.614779,Cancelled
294,Joshua,Grant,robertjensen@example.org,Canada,107,Tablet,Electronics,600,3,2026-04-06 15:03:25.615023,Completed
295,Andrew,Anderson,mathew90@example.org,USA,108,Charger,Accessories,40,1,2026-03-19 15:03:25.615204,Completed
296,Vanessa,Wagner,cindy91@example.com,UK,108,Charger,Accessories,40,4,2026-05-06 15:03:25.615408,Pending
297,Stephanie,Wu,thebert@example.com,Australia,104,Keyboard,Accessories,90,2,2026-03-18 15:03:25.615634,Pending
298,Benjamin,Johnson,megan31@example.com,USA,106,Mouse,Accessories,50,1,2026-06-21 15:03:25.615810,Pending
299,Cody,Davidson,phillip17@example.org,Germany,108,Charger,Accessories,40,1,2026-06-17 15:03:25.615986,Pending
300,John,Farley,amanda13@example.org,UK,101,Laptop,Electronics,1200,1,2026-04-14 15:03:25.616160,Cancelled
301,Jesse,Murray,vlewis@example.org,Germany,102,Phone,Electronics,800,5,2025-12-09 15:03:25.616360,Pending
302,Angela,Adams,hunterwilliam@example.net,Germany,107,Tablet,Electronics,600,5,2025-10-02 15:03:25.616649,Pending
303,Susan,Smith,alopez@example.com,Germany,105,Monitor,Electronics,400,1,2026-04-25 15:03:25.616888,Cancelled
304,Michael,Bowers,haley31@example.net,Australia,105,Monitor,Electronics,400,3,2026-05-27 15:03:25.617064,Pending
305,Heather,Lynn,melvinrodriguez@example.org,Australia,105,Monitor,Electronics,400,4,2026-06-17 15:03:25.617303,Cancelled
306,Stacy,Butler,jenniferrobinson@example.net,Canada,102,Phone,Electronics,800,3,2026-06-19 15:03:25.617542,Completed
307,Roger,Cohen,vhenson@example.net,Germany,108,Charger,Accessories,40,5,2025-09-03 15:03:25.617776,Completed
308,Judy,Jones,william00@example.org,Germany,101,Laptop,Electronics,1200,1,2025-12-06 15:03:25.617976,Cancelled
309,Katie,Weiss,wpowers@example.org,Canada,101,Laptop,Electronics,1200,5,2026-06-11 15:03:25.618195,Cancelled
310,Angela,Rodriguez,xroy@example.net,USA,105,Monitor,Electronics,400,2,2025-11-08 15:03:25.618394,Pending
311,Brent,Andrade,mark15@example.com,UK,108,Charger,Accessories,40,2,2025-11-04 15:03:25.618572,Completed
312,Mary,Wilson,michellecurry@example.net,UK,105,Monitor,Electronics,400,5,2025-11-02 15:03:25.618872,Pending
313,Julia,Miller,garciabrittney@example.com,UK,104,Keyboard,Accessories,90,4,2025-11-19 15:03:25.619109,Completed
314,Robert,Mcdonald,michaelreeves@example.com,USA,103,Headphones,Accessories,150,4,2026-04-26 15:03:25.619348,Completed
315,Donald,Mitchell,hstevenson@example.net,Canada,105,Monitor,Electronics,400,5,2025-08-17 15:03:25.619542,Pending
316,Suzanne,Chandler,erikamarshall@example.net,UK,105,Monitor,Electronics,400,5,2025-10-30 15:03:25.619781,Pending
317,Mason,Wright,jordan39@example.com,UK,102,Phone,Electronics,800,1,2025-10-21 15:03:25.620051,Cancelled
318,Amanda,Wilson,wolfemisty@example.org,USA,106,Mouse,Accessories,50,2,2026-04-27 15:03:25.620289,Pending
319,Susan,Gray,mckinneychristine@example.org,USA,104,Keyboard,Accessories,90,4,2025-07-27 15:03:25.620532,Cancelled
320,Jennifer,Flowers,rrodriguez@example.org,Germany,104,Keyboard,Accessories,90,5,2026-06-11 15:03:25.620729,Completed
321,Denise,Rodriguez,emily79@example.com,UK,105,Monitor,Electronics,400,5,2025-11-21 15:03:25.620905,Cancelled
322,Michelle,Douglas,brianbond@example.net,UK,101,Laptop,Electronics,1200,4,2026-07-04 15:03:25.621218,Pending
323,Virginia,Pearson,davidphillips@example.com,USA,106,Mouse,Accessories,50,3,2025-09-12 15:03:25.621458,Completed
324,Sandra,Chapman,elizabethcraig@example.com,Australia,102,Phone,Electronics,800,4,2025-09-18 15:03:25.621700,Cancelled
325,Jennifer,Weaver,christy83@example.org,Australia,105,Monitor,Electronics,400,3,2026-06-19 15:03:25.621876,Pending
326,Scott,Young,lisa93@example.com,Canada,106,Mouse,Accessories,50,1,2025-08-31 15:03:25.622107,Pending
327,Michael,Gregory,ryanmichael@example.org,Australia,104,Keyboard,Accessories,90,5,2026-02-06 15:03:25.622344,Cancelled
328,Darren,Thomas,baileydebra@example.net,Australia,105,Monitor,Electronics,400,3,2026-06-13 15:03:25.622587,Completed
329,Nathan,Washington,hardintina@example.org,USA,105,Monitor,Electronics,400,2,2026-03-26 15:03:25.622841,Completed
330,Natalie,Nguyen,peter11@example.com,Germany,102,Phone,Electronics,800,2,2026-07-21 15:03:25.623015,Cancelled
331,Andrew,Perez,geraldstewart@example.org,USA,107,Tablet,Electronics,600,3,2025-08-31 15:03:25.623321,Cancelled
332,Matthew,Weber,rrodriguez@example.org,Canada,105,Monitor,Electronics,400,4,2026-05-26 15:03:25.623518,Pending
333,Sean,Booker,david44@example.com,Canada,101,Laptop,Electronics,1200,3,2026-02-17 15:03:25.623695,Cancelled
334,Sara,Anderson,nicolewalker@example.com,Germany,107,Tablet,Electronics,600,3,2025-11-25 15:03:25.623937,Pending
335,Marissa,Thompson,evansmichelle@example.net,Germany,101,Laptop,Electronics,1200,3,2026-01-04 15:03:25.624211,Pending
336,Ashley,Moreno,morrislori@example.com,UK,105,Monitor,Electronics,400,4,2026-03-08 15:03:25.624480,Cancelled
337,Anita,Ramirez,williamsalexis@example.com,Germany,102,Phone,Electronics,800,4,2025-08-29 15:03:25.624717,Completed
338,Samantha,Khan,janicemiddleton@example.org,Australia,101,Laptop,Electronics,1200,5,2025-09-21 15:03:25.624960,Completed
339,Stephanie,Murphy,vasquezcynthia@example.net,Canada,102,Phone,Electronics,800,3,2026-05-23 15:03:25.625199,Pending
340,Paula,Davidson,nguyenann@example.net,USA,102,Phone,Electronics,800,3,2025-10-12 15:03:25.625493,Completed
341,William,Ford,joshuataylor@example.com,Australia,108,Charger,Accessories,40,1,2025-12-14 15:03:25.625730,Completed
342,John,Harrison,weaverhannah@example.org,USA,105,Monitor,Electronics,400,5,2025-07-28 15:03:25.625968,Pending
343,Kelly,Mahoney,johnsonamy@example.net,Germany,104,Keyboard,Accessories,90,5,2025-12-01 15:03:25.626207,Completed
344,Isabel,Hill,ofrancis@example.com,USA,105,Monitor,Electronics,400,1,2026-05-21 15:03:25.626458,Completed
345,Alexis,Sexton,barberdennis@example.com,UK,107,Tablet,Electronics,600,4,2025-12-07 15:03:25.626696,Completed
346,Valerie,Martinez,julie12@example.net,UK,101,Laptop,Electronics,1200,1,2025-11-15 15:03:25.626871,Cancelled
347,Tanya,Allen,bpowers@example.net,USA,106,Mouse,Accessories,50,2,2025-09-07 15:03:25.627067,Pending
348,Kevin,Mosley,amanda42@example.net,UK,104,Keyboard,Accessories,90,4,2026-06-07 15:03:25.627243,Completed
349,Natalie,Foster,browntaylor@example.net,UK,101,Laptop,Electronics,1200,5,2026-06-25 15:03:25.627522,Pending
350,Monica,Sullivan,martinezjennifer@example.com,Australia,108,Charger,Accessories,40,2,2025-09-19 15:03:25.627792,Cancelled
351,Neil,Kerr,curtis49@example.org,Germany,105,Monitor,Electronics,400,1,2026-01-30 15:03:25.627967,Cancelled
352,Christina,Shea,penningtonjessica@example.com,Germany,108,Charger,Accessories,40,2,2026-05-09 15:03:25.628205,Completed
353,Jennifer,Johnson,kevinhoffman@example.com,Canada,105,Monitor,Electronics,400,2,2026-03-19 15:03:25.628443,Completed
354,Dennis,Carlson,cathy32@example.net,Australia,106,Mouse,Accessories,50,3,2025-08-31 15:03:25.628681,Cancelled
355,James,Johnson,rogersbrittany@example.net,Germany,102,Phone,Electronics,800,2,2025-07-29 15:03:25.628918,Pending
356,Michael,Moreno,guzmanrobert@example.com,Australia,105,Monitor,Electronics,400,5,2025-11-03 15:03:25.629156,Completed
357,Linda,Parsons,phillipsmatthew@example.org,Germany,106,Mouse,Accessories,50,3,2025-10-17 15:03:25.629395,Cancelled
358,Robert,Schultz,ryandennis@example.net,Germany,104,Keyboard,Accessories,90,4,2026-01-05 15:03:25.629680,Cancelled
359,Brian,Graham,linda69@example.com,Canada,104,Keyboard,Accessories,90,5,2025-11-30 15:03:25.630449,Pending
360,Richard,Wright,kellerkaitlyn@example.com,Canada,104,Keyboard,Accessories,90,3,2026-04-29 15:03:25.630764,Cancelled
361,Richard,Mcclain,rsloan@example.net,UK,103,Headphones,Accessories,150,3,2026-03-21 15:03:25.630967,Pending
362,Darren,Richardson,clementsleah@example.org,Canada,101,Laptop,Electronics,1200,5,2025-10-19 15:03:25.631213,Pending
363,Stacy,Taylor,betty49@example.net,UK,105,Monitor,Electronics,400,1,2026-05-19 15:03:25.631393,Pending
364,Sarah,Carpenter,nathanielsmith@example.com,Germany,108,Charger,Accessories,40,4,2026-06-24 15:03:25.631637,Pending
365,Erin,Becker,ebaird@example.net,Canada,106,Mouse,Accessories,50,1,2025-12-11 15:03:25.631835,Pending
366,Kara,Garcia,ascott@example.net,Canada,108,Charger,Accessories,40,3,2025-08-29 15:03:25.632031,Completed
367,Danielle,Andrade,dguzman@example.org,USA,106,Mouse,Accessories,50,1,2025-11-14 15:03:25.632228,Cancelled
368,Carly,Quinn,ambercooper@example.net,Germany,106,Mouse,Accessories,50,2,2025-08-31 15:03:25.632466,Cancelled
369,Angela,Dawson,martinezjames@example.net,Germany,103,Headphones,Accessories,150,1,2026-04-25 15:03:25.632714,Pending
370,Mark,Schneider,adkinshaley@example.org,UK,105,Monitor,Electronics,400,4,2025-08-14 15:03:25.632954,Completed
371,Cheryl,Yates,crodriguez@example.org,Australia,101,Laptop,Electronics,1200,1,2026-03-20 15:03:25.633153,Cancelled
372,James,Nunez,kwilkerson@example.org,Canada,103,Headphones,Accessories,150,4,2025-09-30 15:03:25.633350,Pending
373,Susan,Mendoza,kleon@example.com,USA,107,Tablet,Electronics,600,4,2025-08-06 15:03:25.633552,Pending
374,Steven,Gonzalez,alexisanthony@example.org,Canada,106,Mouse,Accessories,50,4,2026-02-11 15:03:25.633794,Pending
375,Annette,Massey,thomaslauren@example.net,UK,102,Phone,Electronics,800,5,2025-09-11 15:03:25.634035,Completed
376,Eric,Jarvis,miranda76@example.org,USA,101,Laptop,Electronics,1200,2,2026-01-14 15:03:25.634213,Cancelled
377,Allen,Johnson,oliveralexander@example.net,Germany,108,Charger,Accessories,40,1,2025-11-19 15:03:25.634452,Completed
378,Brittney,Smith,hollybrown@example.org,USA,102,Phone,Electronics,800,1,2025-10-07 15:03:25.634695,Completed
379,Maria,Lee,andrew73@example.org,Australia,103,Headphones,Accessories,150,1,2026-04-29 15:03:25.634877,Completed
380,Cheyenne,Lopez,tsalinas@example.net,Australia,106,Mouse,Accessories,50,2,2025-12-19 15:03:25.635072,Cancelled
381,Randy,Cole,hernandezsean@example.net,Germany,103,Headphones,Accessories,150,1,2025-08-01 15:03:25.635311,Completed
382,Jill,Perez,garciajill@example.net,USA,102,Phone,Electronics,800,4,2025-08-22 15:03:25.635551,Completed
383,Dylan,Pham,tarajacobs@example.com,Canada,102,Phone,Electronics,800,2,2026-05-31 15:03:25.635790,Cancelled
384,Jerry,Gay,lisa16@example.com,UK,108,Charger,Accessories,40,1,2026-02-05 15:03:25.635968,Cancelled
385,Kristen,Bond,joseph55@example.com,USA,102,Phone,Electronics,800,3,2025-09-16 15:03:25.636145,Cancelled
386,Joe,Parker,nmoore@example.net,USA,102,Phone,Electronics,800,2,2025-09-02 15:03:25.636340,Completed
387,Taylor,George,hevans@example.org,USA,106,Mouse,Accessories,50,2,2025-10-28 15:03:25.636540,Pending
388,Geoffrey,Barr,robinsonkenneth@example.org,UK,106,Mouse,Accessories,50,5,2025-12-01 15:03:25.636781,Cancelled
389,Christopher,Hall,carly75@example.org,UK,107,Tablet,Electronics,600,3,2025-08-05 15:03:25.637152,Completed
390,Stephanie,Miller,ndiaz@example.com,UK,102,Phone,Electronics,800,4,2026-06-29 15:03:25.637348,Cancelled
391,Karen,Martinez,hernandezbryan@example.com,Canada,106,Mouse,Accessories,50,3,2025-09-12 15:03:25.637592,Cancelled
392,Marcus,Leblanc,max03@example.net,Germany,107,Tablet,Electronics,600,5,2026-04-08 15:03:25.637768,Pending
393,Derek,Harris,smithmichael@example.net,Germany,107,Tablet,Electronics,600,3,2026-02-24 15:03:25.638008,Pending
394,Martha,Levine,lowens@example.net,Australia,101,Laptop,Electronics,1200,4,2026-03-04 15:03:25.638203,Pending
395,Pamela,Bell,joshua58@example.org,Canada,101,Laptop,Electronics,1200,5,2026-02-24 15:03:25.638379,Pending
396,Sharon,Anderson,pfleming@example.com,Australia,108,Charger,Accessories,40,1,2026-02-19 15:03:25.638581,Cancelled
397,Alexander,Grant,jeremiah99@example.com,UK,104,Keyboard,Accessories,90,5,2026-01-13 15:03:25.638758,Completed
398,Kathryn,White,xspencer@example.net,Australia,104,Keyboard,Accessories,90,4,2026-04-11 15:03:25.638952,Cancelled
399,Caleb,Adams,xmadden@example.com,Canada,104,Keyboard,Accessories,90,2,2026-05-15 15:03:25.639152,Pending
400,Richard,Carter,brian44@example.net,Canada,101,Laptop,Electronics,1200,2,2026-05-23 15:03:25.639328,Completed
401,Robert,Parker,mariakelly@example.com,Germany,107,Tablet,Electronics,600,5,2026-06-13 15:03:25.639569,Pending
402,James,Mccoy,jefferymeadows@example.org,Australia,101,Laptop,Electronics,1200,3,2026-01-07 15:03:25.639809,Pending
403,Jason,Ramirez,steven36@example.net,Australia,107,Tablet,Electronics,600,4,2025-09-21 15:03:25.639985,Pending
404,Aaron,Bowers,rsanchez@example.com,USA,101,Laptop,Electronics,1200,1,2025-09-29 15:03:25.640180,Completed
405,Justin,Williams,edwardtaylor@example.org,Canada,103,Headphones,Accessories,150,2,2025-11-14 15:03:25.640422,Pending
406,Aaron,Callahan,markluna@example.org,Germany,106,Mouse,Accessories,50,1,2025-09-16 15:03:25.640667,Cancelled
407,Mark,Jenkins,jerrysullivan@example.net,Canada,108,Charger,Accessories,40,5,2026-04-28 15:03:25.640909,Pending
408,Jose,Martinez,paula23@example.net,Canada,102,Phone,Electronics,800,2,2026-01-30 15:03:25.641090,Completed
409,Ashley,Baker,richarddawson@example.com,Canada,106,Mouse,Accessories,50,3,2026-01-16 15:03:25.641334,Pending
410,Jon,Odonnell,jbeasley@example.net,Australia,108,Charger,Accessories,40,2,2025-08-07 15:03:25.641531,Completed
411,Drew,Wilson,cooperrandall@example.com,Australia,103,Headphones,Accessories,150,5,2025-07-25 15:03:25.641770,Completed
412,Jennifer,Brooks,opotts@example.com,USA,106,Mouse,Accessories,50,1,2026-03-25 15:03:25.641965,Completed
413,Andrew,Solis,joel97@example.org,USA,102,Phone,Electronics,800,3,2026-05-27 15:03:25.642140,Cancelled
414,Mary,Martinez,hayspamela@example.net,Canada,103,Headphones,Accessories,150,1,2026-07-09 15:03:25.642378,Pending
415,Anna,Diaz,sramirez@example.com,UK,101,Laptop,Electronics,1200,2,2025-12-17 15:03:25.642573,Pending
416,Michael,Lane,sarahhughes@example.org,Australia,108,Charger,Accessories,40,4,2026-05-10 15:03:25.642810,Pending
417,Laurie,Shelton,eshah@example.com,Germany,106,Mouse,Accessories,50,3,2026-05-22 15:03:25.643006,Cancelled
418,Richard,Harrison,kellykevin@example.com,USA,101,Laptop,Electronics,1200,3,2025-08-04 15:03:25.643245,Completed
419,Robert,Miller,mholmes@example.org,USA,106,Mouse,Accessories,50,4,2026-02-24 15:03:25.643440,Completed
420,Matthew,Adams,ismith@example.org,USA,102,Phone,Electronics,800,4,2026-07-20 15:03:25.643639,Cancelled
421,Lisa,Martinez,juarezdavid@example.org,UK,105,Monitor,Electronics,400,5,2026-03-13 15:03:25.643878,Completed
422,Caitlin,Chandler,yknapp@example.org,Germany,105,Monitor,Electronics,400,4,2026-02-19 15:03:25.644074,Cancelled
423,Julie,Ryan,williamsanthony@example.com,Australia,101,Laptop,Electronics,1200,4,2025-10-14 15:03:25.644312,Cancelled
424,Shannon,Brown,barnesbrandon@example.net,USA,105,Monitor,Electronics,400,5,2025-11-30 15:03:25.644557,Completed
425,Stephanie,Charles,ycook@example.org,UK,103,Headphones,Accessories,150,4,2025-08-12 15:03:25.644753,Pending
426,Joseph,Campos,qallen@example.net,UK,101,Laptop,Electronics,1200,5,2025-08-18 15:03:25.644950,Cancelled
427,Benjamin,Martinez,alec27@example.org,USA,103,Headphones,Accessories,150,1,2025-09-10 15:03:25.645125,Cancelled
428,Craig,Medina,stevensemily@example.net,UK,102,Phone,Electronics,800,4,2026-04-29 15:03:25.645363,Completed
429,John,Long,kingcristina@example.net,UK,107,Tablet,Electronics,600,1,2025-10-27 15:03:25.645760,Pending
430,Jacob,Brown,andre38@example.org,Canada,104,Keyboard,Accessories,90,4,2026-07-06 15:03:25.646079,Cancelled
431,Nancy,Brown,fsimmons@example.net,Australia,102,Phone,Electronics,800,1,2026-02-11 15:03:25.646321,Completed
432,Jackson,Hall,paul53@example.net,UK,107,Tablet,Electronics,600,1,2026-02-28 15:03:25.646552,Cancelled
433,Emily,Barnes,patricia08@example.org,Germany,104,Keyboard,Accessories,90,1,2025-08-23 15:03:25.646750,Cancelled
434,Justin,Stokes,ricky40@example.com,Germany,108,Charger,Accessories,40,4,2026-03-07 15:03:25.646955,Pending
435,Thomas,Ray,stephen43@example.org,UK,103,Headphones,Accessories,150,4,2025-08-03 15:03:25.647177,Cancelled
436,Christina,Schmidt,vmays@example.com,Canada,107,Tablet,Electronics,600,4,2025-11-20 15:03:25.647373,Pending
437,Jane,Blackwell,sarahlawson@example.org,Germany,106,Mouse,Accessories,50,5,2025-09-24 15:03:25.647623,Completed
438,Jennifer,Hamilton,leslie50@example.com,Australia,104,Keyboard,Accessories,90,5,2026-04-15 15:03:25.647801,Completed
439,Ryan,Castaneda,michael99@example.org,UK,101,Laptop,Electronics,1200,5,2025-11-10 15:03:25.647977,Pending
440,Melanie,Molina,jennifer09@example.net,Australia,102,Phone,Electronics,800,4,2026-03-25 15:03:25.648151,Pending
441,Edward,Cooper,howardjanet@example.org,Canada,101,Laptop,Electronics,1200,1,2026-03-12 15:03:25.648389,Completed
442,William,Thomas,christopher81@example.org,USA,101,Laptop,Electronics,1200,2,2026-01-07 15:03:25.648583,Completed
443,Cameron,Howard,fcook@example.com,Australia,106,Mouse,Accessories,50,3,2025-10-03 15:03:25.648777,Pending
444,Aaron,Young,kempashley@example.org,Australia,101,Laptop,Electronics,1200,1,2026-05-28 15:03:25.649016,Completed
445,Daniel,Ramirez,andrew80@example.org,Australia,101,Laptop,Electronics,1200,1,2026-06-25 15:03:25.649193,Completed
446,Crystal,Vincent,sthompson@example.net,Australia,106,Mouse,Accessories,50,4,2025-10-28 15:03:25.649388,Pending
447,Andrew,Green,cgomez@example.com,Australia,101,Laptop,Electronics,1200,2,2025-07-28 15:03:25.649618,Cancelled
448,Kelsey,Evans,mcintyrejohn@example.com,Canada,107,Tablet,Electronics,600,2,2026-07-14 15:03:25.649861,Completed
449,Gail,Gould,karenbraun@example.net,Germany,101,Laptop,Electronics,1200,5,2025-12-01 15:03:25.650105,Completed
450,Alexander,Cooper,allenallen@example.net,USA,104,Keyboard,Accessories,90,2,2026-01-26 15:03:25.650341,Cancelled
451,Michael,Gonzalez,marynewton@example.com,Australia,104,Keyboard,Accessories,90,3,2025-10-02 15:03:25.650581,Completed
452,Mark,Campos,christina90@example.com,Canada,107,Tablet,Electronics,600,5,2025-10-22 15:03:25.650757,Pending
453,Cindy,Proctor,robertsilva@example.org,Germany,103,Headphones,Accessories,150,3,2025-08-09 15:03:25.650995,Cancelled
454,Linda,Watson,melissa40@example.com,USA,102,Phone,Electronics,800,4,2025-10-14 15:03:25.651171,Completed
